Quality	String
Other_simple	诗句“湖光秋月两相和，潭面无风镜未磨”描写的是什么景物？
Other_simple	“增之一分则太长，减之一分则太短，着粉则太白，施朱则太赤。”请问这句话出自哪部作品？
TheMeaningOfWords_multi	戊戌六君子中的谭嗣同临刑前写下了：“我自横刀向天笑，去留肝胆两昆仑。”的绝命诗。请问诗中的“两昆仑”指的是谁？
Other_simple	诗句“居高声自远，非是籍秋风”中的“声”是哪种动物的声音？
Other_simple	“指如削葱根，口如含朱丹，纤纤作细步，精妙世无双。”请问这句话出自于哪部作品？
Other_simple	杜甫的诗句“两个黄鹂鸣翠柳，一行白鹭上青天。”中包含了几种颜色？
Other_simple	谢家自古名人辈出，尤其是魏晋至南朝这一时期，门下文武贤才是应有尽有，李白的诗多次提到过谢家的名人，请问诗句“令人长忆谢玄晖”中的谢玄晖是谁？
Other_simple	“多情自古伤离别，更那堪冷落清秋节。”的作者是谁？
Other_simple	歌曲《新鸳鸯蝴蝶梦》的歌词中“抽刀断水水更流，举杯消愁愁更愁。”这两句歌词是出自于哪位诗人的哪首诗？
Other_simple	台湾有个著名的女作家叫琼瑶，请问“琼瑶”这个名字出自哪里？
Other_simple	中国古代文学作品中称为“乐府双璧”是哪两部作品？
Other_simple	谢家自古名人辈出，尤其是魏晋至南朝这一时期，门下文武贤才是应有尽有，李白的诗多次提到过谢家的名人，请问“临风怀谢公”中的谢公是谁？
Other_simple	诗句“忽如一夜春风来，千树万树梨花开”描写的是哪个季节？
Other_simple	电视剧《甄嬛传》中，温太医拿出家传玉壶向甄嬛表明爱意时说：“一片冰心在玉壶。”请问这句话是出自哪里？
Other_simple	唐代有一位诗人帮别人写文章讨伐武则天，因为写得太好了，武则天读后不但没有生气，反而说：“如此贤才沦落在外，这是宰相的过失。”请问句中的“贤才”是哪位诗人？
Other_simple	贺铸的《水调歌头　南国本潇洒》中写道：“旧时王谢堂前双燕过谁家。”是化用了谁的诗句？
Other_simple	陆游最早把《钗头凤　红酥手》这首词写在了哪里？
Other_simple	岳飞的《满江红》中提到了“靖康耻，犹未雪。”中的“靖康”是指哪两个皇帝？
TheMeaningOfWords_multi	陆游的《诉衷情　当年万里览封侯》中写道：“胡未灭，鬓先秋，泪空流。”中的“胡”是指什么？
Other_simple	曹植的《七步诗》是表达了对谁的强烈不满？
Other_simple	80后美女作家安如意的随笔《人生若只如初见》，书名是取自于“人生若只如初见，何事秋风悲画扇。”是出自于谁的笔下？
Other_simple	“纵被东风吹作雪，绝胜南陌碾成尘，”和“零落成泥碾作尘，只有香如故。”分别写的是什么花？
TheMeaningOfWords_multi	《敕勒歌》中写道：“天似穹庐，笼盖四野。”中的“穹庐”是指什么？
Other_simple	“苏堤春晓”是杭州的十景之首，首中的“苏堤”是和哪位诗人有关？
Other_simple	纳兰性德的诗句“人生若只如初见，何事秋风悲画扇。”是讲述了哪个君王和谁的故事？
Other_simple	《西厢记》是我国家喻户的名剧，而这出剧的故事是改写自唐代的《莺莺传》，那《莺莺传》的作者是唐代哪位大诗人的作品？
Other_simple	“春波惊鸿”是沈园十处美景之一，它的名称出自于一句诗“伤心桥下春波绿，曾是惊鸿照影来。”请问这是谁的诗句？
Other_simple	有一个搜索引擎叫“百度”，那么“百度”这个词源自于哪首词？
Other_simple	北宋词人张先因《行春子》中哪几句话被后人戏称为“张三中”的？
TheMeaningOfWords_multi	白居易的《琵琶行》序中写道：“元和十年，予左迁九江郡司马。”其中的“左迁”是什么意思？
Other_simple	中国古代哪位诗人主张“功夫在诗外”？
Other_simple	金庸有部小说叫《侠客行》，请问该小说名出自于唐代哪位诗人的作品？
Other_simple	歌手赵微的歌曲《情深深雨蒙蒙》中有句歌词是“车如流水马如龙。”请问是出自李煜的哪首词？
Other_simple	在电视剧《甄嬛传》中，甄嬛选秀向雍正自我介绍引用了“嬛嬛一凫楚宫腰”点出自己的闺名“甄嬛”，此句词是出自哪位词人之手？
Other_simple	陈子昴的《登幽州台歌》中的“幽州台”是燕国时期燕昭王为了招贤纳士而兴建的，请问“幽州台”又称为什么台？
Other_simple	宋代有位诗人因写了《玉楼春》一词中的名句“红杏枝头春意闹”而被世人称为“红杏尚书”，请问他是谁？
Other_simple	“滚滚长江东逝水，浪花淘尽英雄。”是明代哪位词人写的？
Other_simple	"根据《琵琶行》的叙述	白居易是在哪个江头偶遇琵琶女的？"
Other_simple	杜甫的《石壕吏》中的老妇家有几个儿子去服役了？
Other_simple	宋代的词人柳永自称是“奉旨填词”，这源于哪位皇帝对他做的评价？
Other_simple	当几个失意的人聚在一起时，常常说：“同是天涯沦落人，相逢何必曾相识。”用来表达同病相怜。请问这句话是出自于哪里？
Other_simple	在《红楼梦》的诗词当中有一首《芙蓉女儿耒》，请问这是贾宝为了悼念谁而写的？
Other_simple	武昌与汉口、汉阳并称武汉三镇，武汉也有黄鹤楼、晴川阁、古琴台三大名胜，唐诗人崔颢有诗“晴川历历汉阳树，芳草萋萋鹦鹉洲”，当中“鹦鹉洲”指的是三国当中，有一人，曾击鼓大骂曹操，后被曹置于江夏，其人有作《鹦鹉赋》，请问他是谁？
Other_simple	苏轼曾被贬谪于惠州时作《白梅诗》后，曹雪芹在红楼梦第三十七回，托名书中多位少女咏白海棠，其用韵、炼子与意境都与苏轼有所借鉴，黛玉有作“偷来梨蕊三分白，借得梅花一缕魂”此句既有借梅之意，又有化用之实，请问是化用了谁的诗句？
Other_simple	曹植所著《灵芝篇》是第一部描写某董姓男子的诗，该董姓男子与某仙女的故事又为著名民间传说故事，后作某曲艺以为传播?
Other_simple	有中国第一长诗之称的诗文也是发生在七仙女与董永的地方，即安徽庐江，该诗文是？
TheMeaningOfWords_multi	苏轼评价秦观：“有屈、宋之才。”请问“屈、宋”指的是谁？
Other_simple	中国古代哪两部作品的体裁并称为“风骚二体”？
Other_simple	端午节的由来与屈原有关，他是中国浪漫主义诗歌的奠基人，又是我国第一位爱国主义诗人，请问他创造了什么文学体裁？
Other_simple	建安风骨有七子，成就最高者的是谁的什么作品？
Other_simple	欧阳修说：“晋无文章，惟《归去来兮辞》一篇而已。”此辞作者是谁？
Other_simple	东晋时代的诗歌成为玄学的附庸，并且盛行一时，其诗意是缺乏形象的枯燥说教，却以玄理入诗，文学史称之为什么诗体？
Other_simple	f
Other_simple	永明体标志着中国诗歌从自由走向严整的近体，代表诗人有沈约、谢朓等，它形成于南北朝哪个朝代？
Other_simple	梁武帝萧衍长子萧统曾编辑《文选》，卷中所载文章，有若干篇无法确定姓名与创作时代，其主题多是游子思妇的离别情绪，此所载文章，后世称之为什么？
Other_simple	“大小谢”是南朝宋谢灵运、南朝齐谢灵运与南朝齐谢朓两人之并称，又同是著名的山水派诗人，两人是什么亲戚关系？
Other_simple	南朝梁、陈的宫廷中曾形成一种诗体，以梁简文帝萧纲、陈后主陈叔宝等为首，以描摹女性容貌举止为主，该诗体是？
Other_simple	"此人声讨南朝齐梁文学绮靡文风，召唤新时代刚健之气，其诗歌成就对盛唐诗人张九龄，李白，杜甫等人产生了重要影响，有“岁华尽摇落	芳意竟何成”名句名世，他是？"
Other_simple	初唐四杰为王勃、杨炯、卢照邻、骆宾王的合称，简称“王杨卢骆”，主要指四人的哪中文学体裁而言？
TheMeaningOfWords_multi	“安得广厦千万间，大庇天下寒士俱欢颜。”出自杜甫《茅屋为秋风所破歌》，“厦”字是什么意思？
Other_simple	“商女不知亡国恨，隔江犹唱后庭花。”出自杜牧《泊秦淮》，“后庭花”乃亡国之音，与哪位皇帝有关？
Other_simple	《虞美人》·春花秋月何时了，这是李煜的代表作，同时也是他的绝命词，他卒于978年七夕，请问他具体怎么死的？
Other_simple	宋词又称作什么？请问说出两种答案
Other_simple	请问北宋三大家分别是哪些人？
Other_simple	宋词格律派的始祖是？
Other_simple	宋朝哪两位词人合称为“济南二安”？
Other_simple	孙中山评价道：“此人之魂，是中华民族的精神代表，也就是民族魂。”此人是谁？
Other_simple	在元曲作品当中有曲中“李杜”之称的是哪两人？
Other_simple	元曲四大家中，谁有秋思之祖的称号，除此之外，还有一个什么称号？
Other_simple	清初时期，有“岭南三大家”，别称“岭南三君“的三人分别是
Other_simple	在清朝时期，组诗集《己亥杂诗》的作者是？
Other_simple	《长生殿》的作者和《桃花扇》的作者并称为？
Other_simple	人称“诗书画三绝”，其书法被誉为“乱石铺街”、“六分半书”的是扬州八怪里的谁？
Other_simple	请问清初时期的“京华词苑三绝”分别是谁？
Other_simple	诗界革命的口号是由谁提出来的？
Other_simple	在晚清诗派当中，哪两位皇帝合称为“同光体”？
Other_simple	《人间词话》的作者是？
Other_simple	有“雨巷诗人”美誉之称的是？
Other_simple	胡适早年提出白话文，对新文化运动新文学革命做了一定的贡献，他的第一部诗集是？
Other_simple	在清词三大家中，哪位词人是属于阳羡词派？
Other_simple	在清词三大家中，哪位词人是属于浙西词派？
Other_simple	“为谁辛苦为谁甜。”是出自于唐代诗罗隐的笔下，请问这是诗人赞美哪种昆虫所作的？
Other_simple	从古至今，许多作家钟爱以“陌上花开”为题，“陌上花开”最早是出自于五代十国时期吴越王缪的一封书信：“陌上花开，可缓缓归矣。”请问这封信是写给谁的？
Other_simple	中国唐朝时期哪位诗人写诗时常以“无题”命名？
Other_simple	王安石的《登飞来峰》中写道：“飞来山上千寻塔，闻说鸡鸣见日升。”诗中的“寻”是古代计量单位，请问一寻等于多少尺？
Other_simple	唐朝诗人李商隐一共写了多少首“无题诗”？
TheMeaningOfWords_multi	杜甫的《咏怀古迹》中写道：“群山万壑赴荆门，生长明妃尚有村。”诗中的“明妃”指的是谁？
Other_simple	杜甫有诗云：“一去紫台连朔漠，独留青冢向黄昏。”描绘的是哪个历史事件？
Other_simple	“我自横刀向天笑，去留肝胆两昆仑。”这是哪位历史人物留下的绝命诗？
TheMeaningOfWords_multi	王昌龄的诗句“芙蓉向脸两边开”中的“芙蓉”是指现在的什么花？
Other_simple	“吏呼一何怒，妇啼一何苦。”出自杜甫“三吏三别”中的哪首作品？
Other_simple	《金缕衣》这首诗是提醒大家应该珍惜什么的诗篇？
Other_simple	羽泉有一首歌叫《辛弃疾》，其中有一句歌词是：“何处望神州，不尽长江滚滚流。”这句词是出自辛弃疾的哪首词？
Other_simple	北宋诗人李觏的诗作：“百子池头一曲春，君恩和泪落埃尘。当时应恨秦皇帝，不杀南山皓首人。”描写的是古代哪位美女？
Other_simple	诗句“指点虚无征路，时见双凫飞舞。”描写的是哪种动物？
Other_simple	“香草美人”一词在古代诗歌指的是“忠贞贤良之士”，请问是哪位诗人开此先河的？
Other_simple	词是配合宴乐乐曲而填写的诗歌，有词调，也有词牌。宋代共有880多个词调。请问哪位词人创作中用过的词调是最多的？
TheMeaningOfWords_multi	元稹的《菊花》中写道：“秋从绕舍似陶家，遍绕篱边日渐斜。”其中的“陶家”指的是谁的家？
Other_simple	诗句“满地黄花堆积，憔悴损，如今有谁堪摘。”出自哪位词人的哪首作品？
Other_simple	著名歌手孙浩有一首歌叫《中华民谣》，其中有一句歌词是：“大雁飞过菊花插满头。”是化用了谁的哪首诗？
Other_simple	诗句“疏影横斜水清浅，暗香浮动月黄昏。”描写的是什么花？
Other_simple	王维的诗句：“朝为越溪女，暮作吴宫起。”形容的是我国古代哪位美女？
Other_simple	形容女子有才华，我们常说“咏絮之才”。曹雪芹形容林黛玉时就用了“堪怜咏絮才”。请问“咏絮之才”的来历和哪位女诗人有关系？
Other_simple	“黄金为君门，白玉为君堂。”出自汉乐府。这句话在《红楼梦》中得到借鉴，演变为“白玉为堂金作马”。请问形容的是《红楼梦》四大家族中的哪一家？
Other_simple	当有人“宽于律己，严于待人”时，我们常说：“只许州官放火，不许百姓点灯。”请问这句话出自哪位诗人之手？
Other_simple	《好了歌注》是对书中人物评价及结局的写照，请问词中哪一句是写贾宝玉的？
Other_simple	诗句“轻肌弱骨散幽葩 更将金蕊泛流霞”描写的是什么花？
Other_simple	曹雪芹在《红楼梦》中写道:“天下无能第一，古今不肖无双”，请问描写的是谁？
Other_simple	曹雪芹在《红楼梦》中写道:“阿房宫，三百里，住不下金陵一个史。”请问形容的是《红楼梦》四大家族中的哪一家？
Other_simple	曹雪芹在《红楼梦》中写了太虚幻境红楼梦十二曲中，请问哪一个曲子是唱王熙凤的？
Other_simple	曹雪芹在《红楼梦》中写道:“丰年好大雪，珍珠如土金如铁。”请问形容的是《红楼梦》四大家族中的哪一家？
Other_simple	曹雪芹在《红楼梦》中写了太虚幻境红楼梦十二曲中，请问《分骨肉》这首曲是描写谁？
Other_simple	曹雪芹在《红楼梦》中写道:“东海缺少白玉床，龙王请来金陵王。”请问形容的是《红楼梦》四大家族中的哪一家？
Other_simple	曹雪芹在《红楼梦》中写了太虚幻境红楼梦十二曲中，哪一个曲子是描写贾宝玉和薛宝钗的？
Other_simple	卢纶的《塞下曲》描写的是汉朝哪位将军猎虎的故事？
TheMeaningOfWords_multi	李商隐的《垂柳》中写道：“七贤宁占竹，三品且饶松。”诗中的“七贤”指是谁？
Other_simple	中国古代哪位诗人被称为“诗神”？
Other_simple	诗句“海上生明月，天涯共此时。”是诗人借月表达对什么的思念之情？
Other_simple	“以花自喻”是女性情感抒友的特点之一。在李清照的60多首词当中，有十首专咏花的词。请问其中写得最多的是什么花？
Other_simple	在《诗经》当中，《周南　桃夭》：“桃之夭夭，灼灼其华。之子于归，宜其室家。” 《召南　鹊巢》：“之子于归，百两御之。”《豳风　东山》：“仓庚于飞，熠燿其羽。之子于归，皇驳其马。”请问《诗经》这个三个著作当中同时出现了哪个成语？
Other_simple	“窈窕淑女”是用来形容女子不仅身材好，而且很有教养。请问该词是出自于哪部著名？
Other_simple	在《诗经　邶风　谷风》当中分别引用了五个成语，请问它们分别是
TheMeaningOfWords_multi	韩愈的《调张籍》中写道：“蚍蜉撼大树，可笑不自重。”请问诗中的“蚍蜉”是什么动物？
TheMeaningOfWords_multi	张先的《千秋岁》中写道：“数声鶗鴂，又报芳菲歇。”请问诗中的“鶗鴂”是指哪种鸟？
Other_simple	陆游的《剑门道中遇微雨》根据诗句中的描述当时经过剑门山时搭乘的是什么交通工具？
Other_simple	古代有一首咏物诗是这样写的：“无风才到地，有风还满空，缘渠偏似雪，莫近鬓毛生。”请问这首诗咏的是什么？
TheMeaningOfWords_multi	苏轼的《淙溪纱》中写道：“村南村北响缫车，”请问诗中的“缫车”是什么？
TheMeaningOfWords_multi	毛泽东的《水调歌头　游泳》中写道：“一桥飞架南北，天堑变通途。”请问诗中的“一桥”指的是哪座桥？
Other_simple	欧阳炯的诗句：“古人重到今人爱，万局都无一局同。”描述的是古代的哪种娱乐项目？
Other_simple	欧阳修的《洛阳牡丹图》当中写道：“洛阳地脉花最宜，牡丹尤为天下奇。”相传哪位皇帝命百花在寒冬开放，但唯独牡丹不开，便将牡丹从长安贬到洛阳？
Other_simple	古人作“一字诗”来咏四大美女，请问其中“一车一马一路尘，一鸣秋鸿一缕魂。一曲一唱一声怨，一月空照一丘坟。”描写的是四大美女中的哪一位？
Other_simple	“此在别燕丹，壮士发冲冠。昔时人已没，今日水犹寒。”描写的是历史上哪一个事件？
Other_simple	代人写文章叫做“捉刀”，请问“捉刀人”这个典故最早是指哪位诗人？
Other_simple	李清照的《醉花阴》中写道：“莫道不销魂，帘卷西风，人比黄花瘦。”请问这首词是作于什么节日？
Other_simple	著名女词人李清照的第一任丈夫是谁？
Other_simple	人们常说：“当局者迷，旁观者清。”请问以下哪句诗说明了这个道理？
Disorder_simple	五个成语各取一字组成一句诗：“不胜酒力，青红皂白，投机倒把，别有洞天，明知故问”？
Other_simple	曹操的《短歌行》中写道：“青青子衿，悠悠我心。”出自《诗经》的哪一部分？
Other_simple	一位古代诗人以现存诗作９０００多首被评为“世界纪录协会中国诗歌存诗量最多的诗人”，请问他是谁？
TheMeaningOfWords_multi	李白的《忆秦娥　箫声咽》中写道：“秦楼月，年年柳色，灞陵伤别。”请问“灞陵”是哪位皇帝的陵墓所在？
Other_simple	著名女词人李清照的第二任丈夫是谁？
Other_simple	曹操是三国时期的一方霸主，也是一名文学家，诗人，鲁迅评价他为“改造文章的祖师”，相传曹操有个非常喜庆的名字是什么？
Other_simple	蔡邕是东汉的文学家，除了写诗、题赋、书法之外，还善自于音律，请问蔡邕用的是哪种名琴？
Other_simple	“兢兢业业”这个成语出自于哪个作品？
TheMeaningOfWords_multi	诗句“望西都，意踌躇，伤心秦汉经行处。”请问诗中的“西都”是指哪个城市？
Other_simple	“世上疮痍，诗中圣哲；民间疾苦，笔底波澜。”请问这是郭沫若为哪位诗人题的对联？
Other_simple	在《诗经　周南　关雎》出现过哪两个成语？
Other_simple	知名摇滚乐队唐朝乐队有一首歌叫《梦回唐朝》中，有一句歌词是“安得广厦千万间”，请问是出自于杜甫的哪首作品？
Other_simple	在现实生活中，如果你在孤独寂寞的时候吟上一句“欲将心事付瑶琴，知音少，弦断有谁听。”那么这首词是出自谁人之手？
Other_simple	李白的诗句“浙江八月何如此？涛似连山喷雪来。”是描述哪个自然景观？
TheMeaningOfWords_multi	王安石的《元日》中写道：“爆竹声中一岁除，春风送暖入屠苏。”请问诗中的“屠苏”是指什么？
Other_simple	岳飞的《满江红》中写道：“靖康耻，犹未雪。”是指“钦徽二帝”被哪个民族掳走了？
Other_simple	岳飞因爱到秦桧的诬陷后遭处死，临刑前在供状上写了哪八个大字做为悲愤的呼喊？
Other_simple	“谁念西风独自凉，萧萧黄叶闭疏窗，沉思往事立残阳。”这首词是出自哪位词人之手？
Other_simple	纳兰性德有一首词叫《淙溪纱　谁念西风独自凉》，请问他作这首词是为了悼念谁？
Other_simple	成语“红杏出墙”是出自于哪首诗？
TheMeaningOfWords_multi	姜夔《扬州慢》“二十四桥仍在，波心荡、冷月无声。”里的二十四桥指的是？
Other_simple	宋朝的婉约词人晏殊是几岁就开始作诗的？
Disorder_simple	五个成语各取一字组成一句诗：“拨乱反正，掌上明珠，波涛汹涌，两袖清风，红妆素裹”？
Other_simple	诗句“牛渚西江夜，青天无片云。”描写的是哪个景物？
Other_simple	诗句“我寄愁心与明月，随君直到夜郎西。”请问这是诗人借月表达对什么的思念之情？
Other_simple	诗句“天门中断楚江开，碧水东流至此回。”描写的是哪个景物？
Other_simple	元杂剧家，有“中国莎士比亚”称者之最著名代表作是？
Other_simple	四大美人当中，传言与李白有染的美人之本名是？
Other_simple	杨玉环本是寿王李瑁的妃子，后明皇召入后宫，并作乐曲送之，该乐曲是？
Other_simple	浙江绍兴也有一座名园叫沈园，因南宋爱国诗人陆游在园作的《钗头凤》而成名，请问该词所寄女子是谁？
Other_simple	窦娥冤为中国是大悲剧之一，该剧剧情取材于某民间故事？
Other_simple	唐婉与陆游的爱情故事极其凄美，民间故事中亦有许多凄美的爱情故事，有一则故事的男女主角皆化蝶而逝，两人是？
Other_simple	诗句“洒上空枝见血痕”中包含了哪两种动植物？
Other_simple	联句这种诗体，起源于汉代的什么诗？
Other_simple	某位文人拒绝山涛后，写下一封绝交书，请问他是谁？
Other_simple	请问中国隋末唐初时期的“风尘三侠”分别是谁？
Other_simple	请问中国古代哪位诗人被称为“长安公子”？
Other_simple	请问中国古代哪位诗人被称为“彭泽先生”？
Other_simple	曹雪芹在写《红楼梦》判词中有“公子”的是哪两位？
Other_simple	“生于后宫之中，长于妇人之手”虽然并非专指一人，但评价著名词人时指谁？
Other_simple	南唐后主李煜的《破阵子》中，描述离开故国之际情景的词句是哪两句？
Other_simple	“长卿牢落空悲舍，曼倩诙谐取自容”出自李贺《南园》，诗中批评的人物是？
Other_simple	“天上人间”一词成名于哪位词人的哪首作品？
Other_simple	宋代张先有“张三影”的美称，其中受到王国维赞赏的带“影”字的名句是？
Other_simple	杜甫的《贫交行》中写道“翻手为云覆手雨，纷纷轻薄何须数。”请问诗中是引用了哪个成语？
Other_simple	白居易《简简吟》诗中有句云：“大都好物不坚牢，彩云易散琉璃脆”，则在《红楼梦》中与简简对应的人物是谁？
Other_simple	李商隐的诗句“客散酒醒花下醉，更持红烛赏残花”，苏轼承用其意而写了著名咏物诗，《红楼梦》中与该诗最有关系的人物是谁？
Other_simple	明朝时期的江南四大才子中的祝枝山原名叫什么？
Other_simple	“天上人间”一词早在中唐白居易的《长恨歌》中便有该词，请问原句是什么？
Other_simple	“我独不愿万户侯，惟愿一识苏徐州”出自宋诗，诗中提到的两个人在红楼里的名称是？
Other_simple	四个关键词猜一首作品名称：“盛唐名篇、预测战事、剑阁、谪仙”
Other_simple	四个关键词猜一个词牌名：“宋词名篇、婉约、唐明皇、柳永”
Other_simple	虞世南咏蝉诗云：“居高声自远，非是藉秋风”，有功成名就之得意，红楼梦中哪位人物反用其意而写出了佳句？
Other_simple	贺铸咏莲词中有“当时不肯嫁东风，无端却被秋风误”之句，乃巧用张先的“沈思细恨，不如桃杏，犹解嫁春风”词意，而红楼梦中巧用二人词意的句子是？
Other_simple	红楼中有三个人物曾引用用李义山的诗句，其中地位最高和最低的人引用的分别是？
Other_simple	杜甫的《小寒食舟中作》中写道：“春水船如天上坐，老年花似雾中看。”
Other_simple	刘禹锡的《赠李司空妓》中写道：“司空见惯浑闲事，断尽江南刺史肠。”
Other_simple	杨敬之的《赠项斯》中写道：“平生不解藏人善，到处逢人说项斯。”
Other_simple	苏轼的《春宵》中写道：“春宵一刻值千金，花有清香月有阴。”
Other_simple	苏轼的《和子由渑池怀旧》中写道：“人生到处知何似，应似飞鸿踏雪泥。”
Other_simple	杜甫的《曲江二首》中写道：“酒债寻常行处有，人生七十古来稀。”
Other_simple	杜牧的《赠别》中写道：“娉娉袅袅十三余，豆蔻梢头二月初。”
Other_simple	盛唐有两位歌女，歌喉美妙，被后人铭记，成了词牌，分别是谁？
Other_simple	著名典故“旗亭画壁”涉及的诗人有哪些？最美女子唱的是哪首诗？
Other_simple	唐代诗人赵嘏因为《长安秋望》中的哪一句诗得到大诗人杜牧的赞赏，从此有了“赵倚楼”的称号？
Other_simple	宋代著名词人贺铸有“贺梅子”的雅号，其得名的词句是什么？
CottonWadOrder_simple	宋代有位诗人潘大林，在风雨来临时写诗，刚写一句就被催租人打扰了诗兴，以后再难续写，却留下了千古称赞的“一句诗”，原句是？
CottonWadOrder_simple	据说宋代词人张先八十岁时纳十八岁小妾，好友苏轼做诗嘲笑，诗中对于老夫少妻有个妙绝千古的比喻，原句是？
CottonWadOrder_simple	陆游与表妹唐婉凄美的爱情哀绝千古，大诗人最后一次回到沈园，面对物是人非，写下的感今忆昔，催人泪下的追忆名句是？
CottonWadOrder_simple	“楚人未识孤妍，离骚遗恨千年”是词人陈与义对于某种植物在屈原写《离骚》时未能被收进去而深深的悲愤与惋惜，著名词人李清照也有题咏该种植物的词作《鹧鸪天》，请问词中直接表达对该植物评价的名句是？
CottonWadOrder_simple	唐人李贺诗风奇诡，其咏竹诗“无情有恨何人见，露压烟啼千万枝”冷艳肃杀，晚唐诗人陆龟蒙巧化其句，改咏白莲，温柔敦厚，压倒千古的名句是？
CottonWadOrder_simple	著名词人柳永是婉约派大家，然而其在当时并不受主流词坛欢迎，其拜谒宰相晏殊时被晏殊拈出来嘲笑的是哪一句词？
Other_simple	秦观是苏门四学士之一，深受苏轼赏识，其尤善于词，但被苏轼批评为“十三个字只说得一个人骑马楼前过。”请问这是哪首词？
Other_simple	唐诗之中不乏艳遇，青莲白马骄行踏落花之时欲一美人，美人自称家在何处？
Other_simple	“重感慨，波涛万顷珠沉海”源自一首悼亡词，作者次韵了该亡人的一首代表作，请问其人其作是？
Other_simple	辛弃疾《摸鱼儿》中“千金纵买相如赋”是指何人要买相如哪篇作品？
Other_simple	北京的陶然亭是中国四大名亭之一，据说亭子的名字来自一首唐诗：“更待菊黄家酝熟，共君一醉一陶然。”请问这句诗出自谁的作品？
Other_simple	“对案不能食，拔剑击柱长叹息。”出自何人之手？
Other_simple	“投杯停箸不能食，拔剑四顾心茫然。”出自何人之手？
Other_simple	刘禹锡的《陋室铭》最后一句：“何陋之有”。最早出自《论语》的哪一篇？
Other_simple	“丈夫富贵自有期，映雪读书徒白首。”出自权德舆的笔下。请问诗中“映雪读书”的典故与谁有关？
Other_simple	“女冠能题八至诗”描写的是哪位美女？
Disorder_simple	五个成语各取一字组成一句诗：“天长地久，声东击西，随遇而安，喜出望外，南辕北辙。”
TheMeaningOfWords_multi	“旧巢共是衔泥燕，飞上枝头变凤凰。”出自吴伟业的笔下。请问诗中“飞上枝头变凤凰”描写的是哪位美女？
Other_simple	“烽火一笑惊云霄”描写的是哪位美女？
Other_simple	“梧桐叶上三更雨，叶叶声声是别离。”出自周紫芝的《鹧鸪天》。请问这两句词是化用来温庭筠笔下的哪几句词的词意？
Other_simple	“狐媚惑主犹似妖”描写的是哪位美女？
TheMeaningOfWords_multi	“宓妃腰细才胜露，赵后身轻欲倚风。”出自李商隐的笔下。请问诗中的“宓妃”是传说中的什么神？
Other_simple	“孀妇城下哭郎骨”描写的是哪位美女？
Other_simple	“锦江近西烟水绿，新雨山头荔枝熟。”出自张籍的笔下。请问他描写的是哪座城市的风景？
TheMeaningOfWords_multi	“周情孔思正追寻”出自王贞白的《白鹿洞二首》。请问诗中的“周”和“孔”分别指的是谁？
Other_simple	“谋助赤帝开皇业”描写的是汉代哪位政治人物？
Other_simple	“微步还生洛水潮”描写的是哪位美女？
TheMeaningOfWords_multi	《诗经 郑风》中写道：“青青子衿，悠悠我心。”中的“子衿”是什么人的服装？
Other_simple	“胡笳转星苦相思”描写的是哪位美女？
TheMeaningOfWords_multi	“西上莲花，迢迢见明星。”出自李白的《古风 其十九》。请问诗中的“明星”指的是什么？
Disorder_simple	五个成语各取一字组成一句诗：“铩羽而归，集思广益，无微不至，项庄舞剑，今非昔比。”
Other_simple	“识郎结缘会风尘”描写的是哪位美女？
Other_simple	“令人惭漂母，三谢不能餐。”出自谁的作品？
Other_simple	“诗存油壁两心交”描写的是哪位美女？
Other_simple	南宋诗论家严羽在评价唐代某位诗人的时候曾经说过：“唐人惟子厚深得骚学”。请问这个唐人是谁？
Other_simple	“郿坞闭月人寂寥”描写的是哪位美女？
Disorder_simple	五个成语各取一字组成一句诗：“宠辱不惊，湖光山色，披星戴月，笨鸟先飞，出神入化。”
Other_simple	白居易有诗云：“雪颈霜毛红网掌。”请问描写的是什么动物？
Other_simple	“情悲乌江作浪涛”描写的是古代哪位美女？
Other_simple	明代文人张岱因为找到一位诗人的墓地，写下了：“云出无心，谁放林间双鹤；月明有意，即思冢上孤梅。”一联。请问这是哪位诗人的墓地？
Disorder_simple	五个成语各取一字组成一句诗：“同甘共苦，江山如画，出水芙蓉，源远流长，开怀畅饮。”
Other_simple	“权越垂帘万园烧”描写的是清代哪位政治人物？
TheMeaningOfWords_multi	“夫子今管乐，英才冠三军。”这是李白的《赠何七判官昌浩》。请问诗中的“管乐”分别指的是谁？
Other_simple	据白居易《上阳白发人》中的记载，宫女入宫多少年了？
Other_simple	“海棠无香残梦遥”描写的是民国哪位才女？
Other_simple	“回首当年汉舞，怕飞去，漫皱留仙裙褶。”出自宋代诗人张炎的笔下。请问诗中的“留仙裙”最初和哪位美女有关？
Disorder_simple	五个成语各取一字组成一句诗：“云淡风轻，坐井观天，时来运转，白手起家，刮目相看。”
Other_simple	“六如亭下思难解”描写的是古代哪位美女？
Other_simple	哪位文学家曾评论苏轼的《西江月 玉骨那愁瘴雾》：“古今梅词，以东坡《西江月》为第一。”？
Other_simple	“只愿白首合琴箫”描写的是汉代哪位美女？
Other_simple	“春风举国裁宫锦，半作障泥半作帆。”这是诗人对哪个朝代作出感慨？
Other_simple	“长门自是无梳洗，何必珍珠慰寂寥。”这是一位才女拒绝丈夫送珍珠给自己的时候写的。请问这位才女是谁？
Other_simple	“驯马断喉压英豪”和“无字高碑缘感业”虽然出自不同的一首诗。但描写的是同一位君王，请问她是谁？
